629,51,188,629,2020-02-02,5,"him to follow her, there was a real avoidance of him. She could not"
630,73,180,630,2020-02-20,5,"rid herself of the picture of Rupert, standing desolate up yonder on"
631,35,11,631,2020-02-23,4,"the empty moors--Rupert, who was heir to traditions of hard riding and"
632,8,17,632,2020-02-07,4,"hard fighting; Rupert, with the eyes of a dreamer and the behaviour of"
633,39,80,633,2020-02-23,5,a hermit. She wondered what he and Maurice were doing on the moor. His
634,31,64,634,2020-02-28,4,last words had not suggested need of her--had hinted plainly that he
635,67,37,635,2020-02-28,4,had a man’s work to do.
636,64,201,636,2020-02-22,4,Her father was in the hall as they came in. A glance at his face told
637,71,187,637,2020-02-14,4,"her that Roger Demaine was in no mood for trifles, and she stood apart,"
638,26,142,638,2020-02-22,4,"willingly enough, while he gravely offered wine to Underwood, and"
639,24,138,639,2020-03-01,4,"filled his glass for him, and scarcely paused to let him set lips to it"
640,51,7,640,2020-02-25,5,before he ran into the middle of his tale.
641,2,88,641,2020-02-10,5,“There’s muddled news from Scotland. I can’t make head or tail of
642,46,44,642,2020-02-15,4,"it,” he said, glancing sharply round to see that no servants were in"
643,70,54,643,2020-02-29,5,"earshot. “We expected him to come south with the New Year, and I’ve had"
644,21,148,644,2020-02-17,4,word just now that he’ll be riding through Lancashire before the month
645,42,7,645,2020-02-27,5,is out--that he means to keep Christmas in high state in London.”
646,54,156,646,2020-02-08,5,"“I’ll not believe it,” said Will Underwood lazily. “The clans up yonder"
647,11,183,647,2020-02-11,5,need more than a week or two to rally to the muster.”
648,20,91,648,2020-02-13,5,"“You were always slow to believe,” snapped the Squire. “Have a care,"
649,40,39,649,2020-03-03,4,"Will, or they’ll say you’re like nine men out of ten--loyal only until"
650,71,132,650,2020-03-04,5,the test comes.”
651,37,52,651,2020-02-13,4,"The other glanced at Nance, then at his host. “I would not permit the"
652,67,100,652,2020-02-26,5,"insult from a younger man, sir,” he said."
653,33,42,653,2020-02-27,5,"“Oh, fiddle-de-dee!” broke in old Roger. “Fine phrases don’t win"
654,10,34,654,2020-03-02,4,"battles, and never did. Insult? None intended, Will. But I’m sick with"
655,27,178,655,2020-02-13,5,"anxiety, and you younger men are the devil and all when you’re asked to"
656,31,125,656,2020-03-02,4,ride on some one else’s errand than your own.”
657,51,105,657,2020-03-02,4,"Roger Demaine, big of height and girth, his face a fine, fox-hunter’s"
658,33,35,658,2020-03-03,4,"red, stood palpably for the old race of squires. In his life there were"
659,34,185,659,2020-03-07,5,mistakes enough--mistakes of impulse and of an uncurbed temper--but
660,12,100,660,2020-03-09,5,there was no pandering to shame of any sort.
661,62,90,661,2020-02-16,5,"“When I’m asked, sir, I shall answer,” said Will Underwood, moving"
662,6,132,662,2020-02-16,4,restlessly from foot to foot.
663,8,119,663,2020-03-05,5,"“Well, I hope so. You’ll not plead, eh, that you are pledged to hunt"
664,63,43,664,2020-03-14,5,"six days a week, and cannot come? that you’ve a snug house and some"
665,12,12,665,2020-03-11,4,"thought of bringing a wife to it one day, and cannot come? that you are"
666,14,18,666,2020-02-23,5,"training a dog to the gun, and cannot come----”"
667,23,145,667,2020-02-27,5,"It was Nance who broke in now. She had forgotten Rupert, standing"
668,38,105,668,2020-03-03,5,hungry and forlorn up the high moor and looking down on his inheritance
669,59,143,669,2020-03-19,4,of Windyhough. Her old liking for Will Underwood--a liking that had
670,38,81,670,2020-03-09,5,"come near, during these last days, to love and hero-worship--bade her"
671,2,175,671,2020-03-22,5,defend their guest against a tongue that was sharper than her father
672,32,17,672,2020-03-17,5,guessed.
673,42,69,673,2020-03-20,4,"“I _know_ he will be true. Why should you doubt him, father?”"
674,70,111,674,2020-02-28,4,"“Oh, there, child! Who said I doubted him? It’s the whole younger race"
675,27,186,675,2020-03-18,5,"of men I distrust. Will here must be scapegoat--and, by that token,"
676,18,3,676,2020-03-11,5,"your glass is empty, Will.”"
677,59,5,677,2020-02-28,5,"With entire disregard of anything that had gone before, Squire Demaine"
678,59,73,678,2020-03-22,4,"filled another measure for his guest, pointed to the chair across the"
679,45,198,679,2020-03-22,5,"hearth, and was about to give the news from Scotland, word by word,"
680,1,54,680,2020-03-22,4,"when he remembered Nance. “It will be only recruiting-talk, Nance--men"
681,22,159,681,2020-03-02,5,"to be counted on in one place, and men we doubt in t’other. It would"
682,62,68,682,2020-03-04,5,only weary you.”
683,73,147,683,2020-03-17,5,"Nance came and stood between them, slim and passionate. “I choose to"
684,44,29,684,2020-03-25,4,"stay, father. Your talk of men, of arms hidden in the hay-mows and the"
685,32,10,685,2020-03-17,5,"byres, of the marching-out--that is your part of the battle. But what"
686,48,42,686,2020-03-11,4,afterwards?”
687,44,132,687,2020-03-10,5,"They glanced at her in some perplexity. She was so resolute, yet so"
688,1,47,688,2020-03-15,4,"remote, in her eager beauty, from the highways that men tramp when"
689,48,115,689,2020-03-21,5,civil war is going forward.
690,16,167,690,2020-03-18,4,"“What afterwards?” grumbled Squire Roger. “Well, the right King on the"
691,29,43,691,2020-03-13,5,"throne again, we hope. What else, my girl?”"
692,39,2,692,2020-03-11,4,"“After you’ve gone, father, and left the house to its women? I’m"
693,51,165,693,2020-03-11,5,"mistress here, since--since mother died.”"
694,5,62,694,2020-03-24,4,"Roger Demaine got to his feet hurriedly and took a pinch of snuff. “Oh,"
695,53,51,695,2020-03-28,5,"have a care, Nance!” he protested noisily. “There’s no need to remind"
696,63,130,696,2020-03-25,4,me that your mother died. I should have taken a whole heart to the
697,60,178,697,2020-03-11,5,"Rising, instead of half o’ one, if she’d been alive.”"
698,70,14,698,2020-03-29,4,"Nance touched his hair lightly, in quick repentance of the hurt she had"
699,19,82,699,2020-03-21,5,given him. But she would not yield her point. “I shall be left mistress
700,7,80,700,2020-04-01,5,here--mistress of a house made up of women and old men--and you? You
701,22,58,701,2020-03-25,4,"will be out in the open, giving blows instead of nursing patience by"
702,31,112,702,2020-03-22,4,the hearth.”
703,60,77,703,2020-03-24,5,"“Perhaps--Nance, perhaps the Rising will not need us, after all,” said"
704,35,163,704,2020-03-19,4,"Will Underwood, with a lame attempt to shirk the issue."
705,38,92,705,2020-03-23,5,"“I trust that it will need you, sir--will need us both,” she said,"
706,24,119,706,2020-03-14,4,flinging round on him with the speed of her father’s temper. “You
707,29,39,707,2020-03-15,5,"thought I complained of the loneliness that is coming? No--but, if I’m"
708,17,124,708,2020-03-22,5,"to take part in your war, I’ll know what news you have.”"
709,28,102,709,2020-03-31,4,"Roger Demaine patted her gently on the shoulder, and smiled as if he"
710,44,119,710,2020-03-29,5,watched a kitten playing antics with a serious face. “The child is
711,52,54,711,2020-03-21,5,"right, Will,” he said. “It will be long and lonely for her, come to"
712,69,189,712,2020-04-02,4,"think of it, and there’s no harm in telling her the news.”"
713,23,193,713,2020-03-28,4,"“Who was the messenger, father?” she asked, leaning against the mantel"
714,52,186,714,2020-04-13,4,and looking down into the blazing log-fire.
715,14,96,715,2020-03-21,4,"“Oh, Oliphant of Muirhouse, from the Annan country. The best horseman"
716,28,30,716,2020-04-03,4,"north of the Solway, they say. He was only here for as long as his"
717,18,112,717,2020-03-29,4,"message lasted, and off again for Sir Jasper’s at Windyhough.”"
718,42,10,718,2020-04-09,4,"“And his news?” asked Will Underwood, watching the fire-glow play about"
719,62,165,719,2020-03-24,4,Nance’s clear-cut face and maidish figure.
720,33,153,720,2020-03-27,4,"The Squire drew them close to him, and glanced about him again and, for"
721,57,34,721,2020-04-01,5,"all his would-be secrecy, his voice rang like a trumpet-call before he"
722,20,22,722,2020-04-19,4,had half told them of the doings up in Scotland. For his loyalty was
723,40,82,723,2020-04-03,4,sane and vastly simple.
724,13,110,724,2020-04-07,4,"They were silent for a while, until Nance turned slowly and stood"
725,63,44,725,2020-03-27,5,looking at the two men. “It is all like a dream come true. The hunger
726,70,141,726,2020-04-07,5,"and the ache, father--the King in name reigning it here, and that other"
727,28,175,727,2020-04-09,2,overseas--and grooms riding while their masters walk----”
728,40,3,728,2020-04-14,5,"“We’ll soon be up in saddle again,” broke in old Roger brusquely."
729,15,104,729,2020-04-11,5,“Oliphant of Muirhouse brings us news that will end all that. The
730,51,39,730,2020-04-10,5,"country disaffected, the old loyalty waiting for a breeze to stir"
731,37,145,731,2020-04-16,4,"it--how can we fail? I tell you there’s to be another Restoration, and"
732,38,37,732,2020-04-17,5,all the church bells ringing.”
733,54,35,733,2020-04-11,5,"He halted, glancing at Will Underwood, who was pacing up and down the"
734,27,93,734,2020-04-24,4,room.
735,14,61,735,2020-04-23,4,"“You’ve the look of a trapped wild-cat, Will,” he said irascibly. “I"
736,19,26,736,2020-04-03,4,"fancied my news would please you--but, dear God, you younger men are"
737,46,180,737,2020-04-06,5,cold! You can follow your fox over hedge and dyke and take all risks.
738,46,54,738,2020-04-04,5,It’s only when the big hunt is up that you begin to count the value of
739,65,103,739,2020-04-27,4,your necks.”
740,13,105,740,2020-04-28,4,Underwood turned sharply. Some trouble of his own had stood between
741,4,104,741,2020-04-17,5,"him and the Rising news, but the Squire’s gibe had touched him now."
742,49,33,742,2020-04-07,5,"“The big hunt has been up many times, sir,” he said impatiently."
743,73,17,743,2020-04-14,4,“We’ve heard the Stuart shouting Tally-ho all down from Solway to the
744,23,137,744,2020-04-16,5,Thames--but we’ve never seen the fox. Oliphant is too sanguine always.”
745,2,205,745,2020-04-12,4,"Old Roger cut him short. “Oliphant, by grace o’ God, is like a bit of"
746,3,142,746,2020-04-20,4,Ferrara’s steel. I wish we had more like him. In my young days we did
747,33,194,747,2020-04-12,5,"not talk, and talk--we got to saddle when such as Oliphant of Muirhouse"
748,11,94,748,2020-04-12,4,"came to rouse us. You’re cold, I tell you, Will. Your voice rings"
749,8,91,749,2020-04-28,4,sleety.”
750,26,24,750,2020-04-18,5,Will Underwood glanced slowly from his host to Nance. He saw that she
751,39,195,751,2020-04-08,4,"was watching him, and caught fire from her silent, half-disdainful"
752,70,183,752,2020-04-16,5,question. Hot words--of loyalty and daring--ran out unbidden. And
753,19,27,753,2020-04-18,5,"Nance, in turn, warmed to his mood; for it was so she had watched him"
754,21,55,754,2020-04-20,4,"take his fences on hunting-days, so that he had half persuaded her to"
755,48,172,755,2020-05-05,4,love him outright and have done with it.
756,26,32,756,2020-05-02,5,But old Roger was still unconvinced. “We may be called out within the
757,52,77,757,2020-04-10,4,"month. Have you set your house in order, Will?”"
758,51,158,758,2020-04-11,5,Again the younger man seemed to be looking backward to some trouble
759,62,167,759,2020-04-12,5,"that had dwarfed his impulse. “Why, no, sir,” he answered lamely."
760,53,42,760,2020-04-28,4,“Surely I have had no time?”
761,70,46,761,2020-04-26,4,"“Just so,” put in the other dryly. “At my time of life, Will, men"
762,70,25,762,2020-04-14,5,learn to set things in order before the call comes. Best have all in
763,55,176,763,2020-04-13,5,readiness.”
764,15,88,764,2020-05-01,5,A troubled silence followed. They stood in the thick of peril soon to
765,69,105,765,2020-05-07,4,"come, and Squire Roger, haphazard and unthinking at usual times, had"
766,39,84,766,2020-04-26,4,"struck a note of faith that was deep, far sounding, not to be denied."
767,36,5,767,2020-04-23,5,"As if ashamed of his feeling, openly expressed, the Squire laughed"
768,29,55,768,2020-04-20,5,clumsily.
769,34,47,769,2020-05-11,4,"“I was boasting, Nance,” he said, putting a rough hand on her shoulder,"
770,2,188,770,2020-04-22,5,“and that’s more dangerous than hunting foxes--bagged foxes brought
771,70,21,771,2020-05-13,5,overseas from Hanover. Bless me! you were talking of staying here as
772,36,56,772,2020-04-28,5,"mistress, and I’ll not allow it. I’ve had a plan in my head since"
773,30,168,773,2020-05-03,4,Oliphant first brought the news.”
774,41,113,774,2020-05-14,5,"“But, father, I must stay here. Where else?”"
775,45,172,775,2020-05-01,4,"“At Windyhough. No, girl, I’ll have no arguments about it. You’ll be"
776,67,50,776,2020-05-10,4,protected there.”
777,49,19,777,2020-04-22,4,"Will Underwood laughed, and somehow Nance liked him none the better for"
778,15,109,778,2020-05-17,5,"it. “Sir Jasper will go with us, and Maurice, and every able-bodied man"
779,3,34,779,2020-05-15,5,about the place--who will be left to play guardian to Nance?”
780,12,155,780,2020-04-29,4,"“Rupert, unless I’ve misjudged the lad,” snapped the Squire."
781,2,14,781,2020-05-19,5,"“He cannot protect himself, sir.”"
782,51,45,782,2020-04-29,5,"“No. May be not--just yet. But I’ve faith in that lad, somehow. He’ll"
783,24,140,783,2020-05-22,5,look after other folk’s cattle better than his own. Some few are made
784,68,65,784,2020-04-28,4,"in that mould, Will. It’s a good mould, and rare.”"
785,1,150,785,2020-05-09,4,"His secret trouble, and his jealousy of any man who threatened to come"
786,73,104,786,2020-05-13,4,"close to Nance, swept Will Underwood’s prudence clean away. He should"
787,17,158,787,2020-05-11,4,"have known by now this bluff, uncompromising tone of the Squire’s."
788,22,132,788,2020-05-18,5,"“She’s safer here, sir,” he blundered on. “We all know Rupert for a"
789,50,44,789,2020-05-16,5,scholar--I’d rather trust Nance to her own women-servants.”
790,62,111,790,2020-05-15,5,"“But I would not,” put in old Roger dryly, “and I happen to have a"
791,32,101,791,2020-05-06,5,"say in the matter. If Rupert’s a fool--well, he shall have his chance"
792,27,120,792,2020-05-17,5,"of proving it. Nance, you go to Windyhough. That’s understood? The"
793,27,151,793,2020-05-05,5,"house down yonder can stand a siege, and this cannot. My fool of a"
794,3,119,794,2020-05-13,4,"grandfather--God rest him, all the same!--dismantled the house here."
795,42,166,795,2020-05-12,5,He thought there’d never again be civil war in Lancashire--but down at
796,20,193,796,2020-05-27,4,Windyhough they lived in hope.”
797,46,46,797,2020-05-08,4,Nance laughed--the brave laugh of a woman cradled in a house of gallant
798,12,64,798,2020-05-14,4,"faith, of loyalty to old tradition. She understood her father’s breezy,"
799,55,187,799,2020-05-29,4,"offhand talk of civil war, as if it were a pleasant matter. He would"
800,12,173,800,2020-05-19,5,"have chosen other means, she knew, if peace had shown the road; but"
801,24,190,801,2020-05-13,5,"better war, of friend against friend, than this corroding apathy that"
802,4,62,802,2020-05-20,4,had fallen on men’s ideals since the King-in-name ruled England by the
803,4,93,803,2020-05-27,4,help of foreign mercenaries.
804,55,16,804,2020-05-28,5,"Will Underwood caught infection from these two. The one was hale,"
805,25,61,805,2020-05-30,4,"bluff and hard-riding, a man proven; the other was a slip of a lassie,"
806,36,67,806,2020-06-05,4,slender as a reed and fanciful; yet each had the same eager outlook on
807,33,193,807,2020-06-06,5,"this matter of the Rising--an outlook that admitted no compromise, no"
808,70,186,808,2020-06-07,4,asking whether the time were ripe for sacrifice and peril. The moment
809,14,167,809,2020-05-17,4,"was instinct with drama to Underwood, and he was ready always to step"
810,70,129,810,2020-05-26,4,into the forefront of a scene.
811,15,69,811,2020-05-29,4,"“When are we needed, sir?” he asked, with a grave simplicity that was"
812,17,81,812,2020-05-24,4,equal to their own.
813,9,9,813,2020-06-03,4,"“Within the month, if all goes well with the march. There’s little"
814,53,172,814,2020-06-01,5,"time, Will, and much to do.”"
815,20,160,815,2020-05-30,5,"“Ay, there’s much to do--but we shall light a fire for every loyalist"
816,31,100,816,2020-05-28,4,"to warm his hands at. May the Prince come soon, say I.”"
817,58,123,817,2020-05-26,4,"The Squire glanced sharply at him. Will’s tone, his easy, gallant"
818,16,154,818,2020-06-14,4,"bearing, removed some doubts he had had of late touching the younger"
819,55,36,819,2020-05-25,5,"man’s fidelity; and when, a little later, Nance said that she would"
820,13,36,820,2020-05-30,5,"leave them to their wine, he permitted Will to open the door for her,"
821,59,198,821,2020-06-13,4,"to follow her for a moment into the draughty hall. He noticed, with an"
822,22,31,822,2020-06-01,5,"old man’s dry and charitable humour, that Nance dropped her kerchief"
823,26,139,823,2020-06-05,4,"as she went out, and that Will picked it up."
824,56,168,824,2020-06-11,4,"“The hunt is up,” he muttered. “The finest hunt is up that England"
825,47,80,825,2020-06-10,5,ever saw--and these two are playing a child’s game of drop-kerchief.
826,60,163,826,2020-06-09,4,"There’ll be time to make love by and by, surely, when peace comes in"
827,54,85,827,2020-06-09,5,again.”
828,64,88,828,2020-06-18,4,The Squire was restless. To his view of the Prince’s march from
829,4,75,829,2020-06-02,5,"Scotland, there was England’s happiness at stake. He would have to"
830,70,125,830,2020-06-10,5,"wait three weeks or so, drilling his men, rousing his neighbours to"
831,4,206,831,2020-06-20,4,"the rally, doing fifty things a day to keep his patience decently in"
832,11,79,832,2020-06-20,4,"bounds. He needed the gallop south, and the quick dangers of the road;"
833,31,129,833,2020-06-16,4,"and here, instead, were two youngsters who fancied love was all."
834,53,5,834,2020-06-08,4,Outside in the hall Nance and Will Underwood were facing each other
835,19,120,835,2020-06-09,5,with a certain grave disquiet. The wind was rising fast; its song
836,50,31,836,2020-06-22,3,overhead among the chimney-stacks was wild and comfortless; the draught
837,52,125,837,2020-06-08,5,"of it crept down the stairs, and under the main door, and through"
838,26,4,838,2020-06-05,4,"ill-fitting casements, blowing the candle-flames aslant and shaping"
839,24,195,839,2020-06-17,4,the droppings into what the country-folk called “candle-corpsies.”
840,26,143,840,2020-06-30,5,"Somewhere from the kitchen a maidservant was singing a doleful ballad,"
841,40,189,841,2020-06-16,4,"dear to rustic Lancashire, of one Sir Harry of Devilsbridge, who rode"
842,10,142,842,2020-06-24,5,out to his wedding one day and never was seen again save as a ghost
843,40,113,843,2020-06-19,4,that haunted Lang Rigg Moss.
844,21,138,844,2020-06-16,5,"“There’s a lively tune for Rising men to march to,” said Underwood, ill"
845,38,51,845,2020-06-23,4,"at ease somehow, yet forcing a gay laugh. “If I were superstitious----”"
846,46,136,846,2020-06-19,5,"“We are all superstitious,” broke in the other, restless as her father."
847,10,127,847,2020-06-29,5,"“Since babyhood we’ve listened to that note i’ the wind. Oh, it sobs,"
848,1,157,848,2020-06-08,4,"and will not any way be still! It comes homeless from the moors, and"
849,22,186,849,2020-06-22,4,cries to us to let it in. Martha is right to be singing yonder of souls
850,17,127,850,2020-06-26,4,crying over the Moss.”
851,73,179,851,2020-06-16,4,Again Will Underwood yielded to place and circumstance. He had watched
852,7,92,852,2020-07-07,5,"Nance grow up from lanky girlhood into a womanhood that, if it had no"
853,37,87,853,2020-07-08,5,"extravagance of beauty, arrested every man’s attention and made him"
854,37,52,854,2020-06-11,5,"better for the pause. He had hunted with her, in fair weather and in"
855,74,59,855,2020-06-23,4,"foul, had sat at meat with her in this house that kept open, hospitable"
856,62,160,856,2020-06-25,4,"doors. Yet, until to-night, he had not seen her as she was, a child of"
857,3,143,857,2020-06-19,4,"the moors, passionate, wayward, strong for the realities of human pity,"
858,32,60,858,2020-07-11,5,human need for faith and constancy.
859,41,166,859,2020-06-27,4,"“I have your kerchief, Nance,” he said. The gravity, the quietness of"
860,67,77,860,2020-06-18,5,"his tone surprised her. “I’ll keep it, by your leave.”"
861,68,146,861,2020-07-12,5,"She glanced at him, and there was trouble in her eyes. This news of"
862,53,96,862,2020-07-04,5,"the Rising had stirred every half-forgotten longing, inbred in her,"
863,3,33,863,2020-07-11,4,"that a Stuart might reign again, gallant and debonair and kingly, over"
864,9,37,864,2020-06-20,4,"this big-little land of England. She wished the old days back, with"
865,14,15,865,2020-07-04,5,"desperate eagerness--the days when men were not blameless, as in a"
866,66,8,866,2020-06-21,4,"fairy-tale, but when, at any rate, they served their King for loyalty"
867,56,180,867,2020-07-09,4,"instead of prudence. Yet, now, with Will Underwood here, her hopes of"
868,27,90,868,2020-07-05,4,the Rising grew shadowy and far-away. She was not thinking of England
869,21,21,869,2020-07-02,4,"or the Stuart; she was asking herself, with piteous appeal for help,"
870,68,11,870,2020-07-13,5,"whether her own little life was to be marred or made by this big,"
871,51,193,871,2020-07-04,5,loose-built man whom all women were supposed to love at sight. She drew
872,17,20,872,2020-07-04,4,"her skirts away from such intemperate, unstable love; but she had known"
873,3,110,873,2020-06-22,5,"Will Underwood long, had dreamed of him o’ nights, had shaped him to"
874,57,72,874,2020-07-10,5,some decent likeness of a hero.
875,43,179,875,2020-06-26,5,"“No, you’ll not keep it. You will give it back to me. Oh, I insist!”"
876,9,49,876,2020-07-20,5,"she broke off, again with her father’s quick, heedless need to be"
877,16,13,877,2020-07-06,4,obeyed.
878,25,93,878,2020-06-25,4,He put the kerchief into her hand. “So you’re sending me a beggar to
879,5,182,879,2020-07-21,4,"the wars,” he said sullenly."
880,57,168,880,2020-07-02,4,"“If you go to the wars”--she was looking wistfully at him, as if asking"
881,67,144,881,2020-07-24,4,for some better answer to her need of faith--“you shall take it with
882,19,130,882,2020-07-12,5,"you, Mr. Underwood.”"
883,55,160,883,2020-06-29,4,"“You doubt me, Nance?”"
884,34,183,884,2020-07-03,4,"“Doubt? I doubt everything these days: you, and the Prince’s march"
885,51,115,885,2020-07-20,5,"from Scotland, and all--why, all I’m too tired to hope for. You do not"
886,51,122,886,2020-07-19,5,"guess how tired I am. To-morrow, may be, the wind will be quieter--and"
887,58,90,887,2020-07-19,4,Martha will not be singing from the kitchens how Sir Harry rode over
888,59,153,888,2020-07-12,5,"Devilsbridge and came back, without his body, to haunt the moors."
889,49,195,889,2020-07-31,2,"Good-night, Mr. Underwood. Go talk with father of the Rising.”"
890,40,200,890,2020-07-29,4,Yet still they lingered for a moment. Through all her
891,57,5,891,2020-07-20,5,weariness--through the vague distrust that was chilling her--she
892,61,15,892,2020-07-30,4,"remembered the day-time intimacy, the nights of long, girlish dreams,"
893,29,127,893,2020-07-14,5,that had gone to the making of her regard for Will. It was untrue--it
894,22,46,894,2020-07-13,4,must be untrue--that he was half-hearted in this enterprise that was to
895,47,80,895,2020-07-16,4,set England free of the intolerable yoke. If Will’s honour went by the
896,22,44,896,2020-07-18,4,"board, she would begin to doubt her own good faith."
897,2,16,897,2020-08-04,4,"What was passing in Will Underwood’s mind he himself scarcely knew,"
898,9,110,898,2020-08-07,5,"perhaps. He was full of trouble, indecision; but he glanced at Nance,"
899,50,202,899,2020-08-02,5,"saw the frank question and appeal in her face, and his doubts slipped"
900,49,104,900,2020-07-25,5,by him.
901,71,4,901,2020-07-29,5,"“I shall claim that kerchief, Nance,” he said--“before the month is"
902,25,206,902,2020-07-17,5,"out, if Oliphant brought a true message south.”"
903,27,18,903,2020-07-26,5,Nance glanced at him. “Mr. Oliphant never lies. His enemies admit as
904,44,170,904,2020-07-22,4,much. So come for what I’ll give--if you come before the month is out.”
905,14,83,905,2020-07-23,5,"She was gone before he could insist on one last word, and Will"
906,18,163,906,2020-08-10,5,"Underwood turned impatiently to seek his host. A half-hour later, after"
907,50,117,907,2020-07-29,5,"she had heard him get to saddle and ride away, Nance came downstairs,"
908,31,187,908,2020-08-15,5,and found her father pacing up and down the dining-chamber.
909,31,182,909,2020-07-31,5,"“What, you?” growled old Roger. “I thought you were in bed by this"
910,47,8,910,2020-08-03,4,"time, child.”"
911,37,97,911,2020-08-13,4,"“I cannot sleep.” She came to his side, and put a friendly arm through"
912,44,49,912,2020-08-07,5,"his. “Father, am I right? It seems there are so many--so many of our"
913,19,123,913,2020-08-16,5,men who are cold----”
914,25,137,914,2020-08-17,4,"“Why, damme, that’s just what I was thinking,” roared the Squire, his"
915,57,122,915,2020-08-16,4,good-humour returning when another shared his loneliness. “It’s the
916,39,49,916,2020-07-31,5,older men who are warm--the older men who are going to carry this
917,5,46,917,2020-08-11,4,business through. It was not so in my young days. Our fathers licked
918,41,189,918,2020-07-25,4,"us into better shape, and we’d fewer luxuries, may be. Why, child, we"
919,72,128,919,2020-08-20,5,"dared not play fast and loose with loyalty, as some of these young"
920,72,175,920,2020-08-21,4,blades are doing.”
921,7,45,921,2020-08-15,4,"“They ask for reasons, father. Young Hunter of Hunterscliff rode up"
922,47,58,922,2020-08-02,5,"to me to-day, as we were waiting for hounds to strike the scent. And"
923,26,205,923,2020-08-10,5,"I spoke of the Rising, because I can think of little else these days;"
924,63,6,924,2020-08-17,5,"and he yawned, in the lackadaisical way he brought from London a year"
925,40,32,925,2020-08-16,5,"ago, and said the Prince was following a wild-goose chase. And he, too,"
926,53,6,926,2020-08-08,5,asked for reasons--asked why he should give up a hunting life for the
927,2,60,927,2020-08-04,5,pleasure of putting his neck into a halter.”
928,50,87,928,2020-08-08,3,"Roger Demaine stood, square and big, with his back to the fire. His"
929,11,156,929,2020-08-01,4,"fine apparel, the ordered comfort of the room, could not disguise his"
930,34,203,930,2020-08-15,4,"ruggedness. He was an out-of-doors man, simple, passionate, clean as"
931,10,17,931,2020-08-16,5,the winds and an open life could make him. “Hunter of Hunterscliff will
932,72,147,932,2020-08-05,5,put his neck into a worse halter if he airs such shallow stuff. I’d
933,8,183,933,2020-08-01,5,have had him ducked in the nearest horse-pond if he’d said that to me.”
934,59,5,934,2020-08-22,5,"The two looked quietly at each other, father and daughter, each knowing"
935,47,126,935,2020-08-28,5,that there was need of some deeper confidence.
936,27,172,936,2020-08-04,5,"“You dropped your kerchief just now, Nance,” said Roger dryly, “and"
937,38,99,937,2020-08-13,4,Will Underwood picked it up. Did he keep it?”
938,60,133,938,2020-08-02,4,"The girl was full of trouble. Her father’s happiness, the welfare"
939,3,146,939,2020-08-07,5,"of the English land which she loved almost to idolatry, her trust"
940,2,106,940,2020-08-27,5,"in Underwood’s honour, were all at stake. But she stood proud and"
941,74,158,941,2020-08-23,5,self-reliant. “Did you train me to drop my kerchief for any man to
942,29,133,942,2020-08-07,4,"keep? I tell you, sir--as I told Mr. Underwood just now--that he may"
943,19,145,943,2020-08-09,5,claim it when--when he has proved himself.”
944,58,94,944,2020-08-07,5,The Squire was in complete good-humour now. This girl of his was as a
945,31,128,945,2020-08-16,5,"woman should be, suave and bendable as a hazel-twig, yet strong, not"
946,27,131,946,2020-08-31,4,"to be broken by any onset of the wind. He could afford to tease her,"
947,65,123,947,2020-08-18,4,now that his mind was easy.
948,20,69,948,2020-08-17,5,"“Why, surely Will has proved himself,” he said, smiling down at her"
949,46,56,949,2020-08-21,4,from his big height. “He can take his fences with any man. He can take
950,4,10,950,2020-08-12,5,"his liquor, too, when need asks, and watch weaker men slide gently"
951,71,50,951,2020-08-16,5,"under-table. He can hit four birds out of five, Nance, and is a proper"
952,70,153,952,2020-08-22,5,lady’s man as well. Dear heart! what more does the child ask from a
953,49,117,953,2020-08-11,5,lover?”
954,52,170,954,2020-09-05,5,"“I ask so little of him--just to ride out, and ride in again after the"
955,65,120,955,2020-09-02,4,bells are ringing a Stuart home. To risk a little hardship. To come
956,25,110,956,2020-08-18,5,"out of his hunting and his pretty parlour ways, and face the open."
957,72,90,957,2020-08-13,4,"What else does any woman claim from any man, when--oh, when the need"
958,45,168,958,2020-08-30,5,"is urgent? Father, it was you who taught me what this Rising means--it"
959,2,206,959,2020-08-20,4,"is Faith, and decency, and happiness for England, fighting against a"
960,56,43,960,2020-09-02,5,"rabble brought overseas from Germany, because they cannot trust the"
961,55,13,961,2020-08-26,4,"English army. It is--the breath of our English gardens that’s at stake,"
962,52,102,962,2020-08-24,4,and yet such as this Hunterscliff lad can yawn about it.”
963,40,71,963,2020-08-21,4,"“Will Underwood yawns, you mean,” snapped the Squire. “It was Underwood"
964,7,127,964,2020-08-19,4,"you were thinking of. I share your doubts, Nance. He is this and"
965,22,34,965,2020-09-10,5,"that, and a few men speaking well of him--but there’s a flaw in him"
966,39,151,966,2020-08-29,5,"somewhere. I never could set a finger on it, but the flaw is there.”"
967,44,165,967,2020-08-24,5,"She turned on him, with hot inconsequence. “He is not proved as yet."
968,46,147,968,2020-08-29,4,"I said no more than that. You never liked him, father. You--you are"
969,66,157,969,2020-08-28,5,unjust.”
970,30,30,970,2020-09-02,5,"“Well, no; I never liked him. But I’m content to wait. If I’ve"
971,15,179,971,2020-08-22,5,"misjudged him, I’ll admit it frankly. Does it go so very deep,"
972,34,50,972,2020-09-05,4,"child, this liking for Wild Will?” he broke off, with rough, anxious"
973,15,105,973,2020-08-26,5,tenderness. “I’m clumsy with women--I always was--and you’ve no mother
